long,lat
-116.980557,43.674232
-116.980637,43.674128
-116.980733,43.674142
-116.980727,43.674165
-116.980658,43.674195
-116.980655,43.674282
-116.980297,43.67447
-116.98069,43.67424
-116.980712,43.674147
-116.980637,43.674207
-116.980555,43.674282
-116.980613,43.674055
-116.98029,43.67458
-116.980712,43.67426
-116.980788,43.674212
-116.980637,43.674225
-116.980753,43.673985
-116.980497,43.674248
-116.980822,43.673702
-116.980893,43.673787
-116.980662,43.674145
-116.980645,43.674247
-116.980577,43.674238
-116.980698,43.673947
-116.980657,43.673955
-116.980502,43.674173
-116.980622,43.674112
-116.980645,43.673842
-116.980677,43.673985
-116.98065,43.673998
-116.980815,43.673262
-116.980745,43.673685
-116.98047,43.674607
-116.980722,43.674038
-116.980597,43.674337
-116.980618,43.674245
-116.980633,43.673933
-116.980743,43.673532
-116.980632,43.674798
-116.980553,43.6741
-116.980488,43.675222
-116.980718,43.674287
-116.98057,43.674158
-116.980645,43.6739
-116.98056,43.674537
-116.98059,43.67454
-116.980282,43.675092
-116.980132,43.674373
-116.980155,43.674315
-116.95626,43.678298
-116.95616,43.678083
-116.956302,43.67805
-116.956195,43.678055
-116.955988,43.677867
-116.956267,43.67826
-116.956223,43.678185
-116.956242,43.67826
-116.956115,43.678205
-116.956177,43.67815
-116.95637,43.678333
-116.956343,43.678193
-116.956202,43.678197
-116.955757,43.678133
-116.955407,43.678672
-116.955283,43.67864
-116.955443,43.679372
-116.955308,43.67863
-116.955575,43.678713
-116.95543,43.678567
-116.955373,43.678818
-116.955273,43.67881
-116.955527,43.67877
-116.95534,43.678742
-116.958333,43.678085
-116.96207,43.679048
-116.962427,43.681427
-116.965427,43.6832
-116.969438,43.683795
-116.973247,43.683008
-116.977703,43.682745
-116.981645,43.682733
-116.983857,43.684675
-116.984947,43.685805
-116.984722,43.683352
-116.982395,43.681828
-116.98405,43.680402
-116.987205,43.679068
-116.988257,43.67636
-116.989388,43.67534
-116.988212,43.675553
-116.987482,43.676222
-116.988225,43.674497
-116.986623,43.671562
-116.98256,43.670502
-116.978623,43.67049
-116.97846,43.670418
-116.978383,43.670865
-116.980118,43.671588
-116.980702,43.674098
-116.980203,43.674528
-116.980633,43.674262
-116.98062,43.674213
-116.981448,43.675062
-116.981608,43.675642
-116.98255,43.676857
-116.981765,43.679042
-116.982328,43.680482
-116.986273,43.68
-116.987145,43.677793
-116.987315,43.677582
-116.988177,43.67601
-116.987347,43.676518
-116.987327,43.676802
-116.987462,43.67669
-116.987642,43.678782
-116.9848,43.67981
-116.987015,43.681072
-116.986242,43.683802
-116.986322,43.68381
-116.986263,43.68368
-116.986108,43.683685
-116.987047,43.683603
-116.984958,43.684737
-116.984895,43.686538
-116.986368,43.687095
-116.987113,43.686588
-116.98738,43.68636
-116.987403,43.686212
-116.98716,43.686425
-116.987627,43.68575
-116.987103,43.686593
-116.987845,43.685552
-116.987523,43.685573
-116.98712,43.686578
-116.984548,43.687942
-116.987853,43.68624
-116.987187,43.686498
-116.987258,43.686653
-116.987003,43.68663
-116.986958,43.686725
-116.987292,43.68639
-116.987108,43.68649
-116.987225,43.686522
-116.987153,43.68651
-116.987348,43.686457
-116.987352,43.685747
-116.987253,43.68626
-116.987715,43.685723
-116.98737,43.686325
-116.987642,43.68636
-116.987568,43.686405
-116.987233,43.686478
-116.983962,43.685153
-116.981523,43.682525
-116.98226,43.681275
-116.98207,43.68111
-116.9819,43.681237
-116.982177,43.681202
-116.982143,43.681192
-116.981805,43.681605
-116.982627,43.680138
-116.981693,43.681422
-116.982788,43.680317
-116.982915,43.680303
-116.982933,43.680397
-116.982658,43.680017
-116.9821,43.681228
-116.981912,43.681378
-116.982245,43.681125
-116.982033,43.68136
-116.982157,43.681022
-116.98248,43.680355
-116.983163,43.679667
-116.982945,43.679985
-116.983048,43.680103
-116.982153,43.680558
-116.982285,43.680217
-116.982382,43.68012
-116.982038,43.680405
-116.98231,43.680088
-116.982133,43.680305
-116.982033,43.680988
-116.982318,43.680028
-116.981922,43.681
-116.982023,43.68136
-116.982,43.681083
-116.982515,43.679967
-116.982312,43.680047
-116.982097,43.681028
-116.982317,43.68052
-116.982098,43.681015
-116.98263,43.679893
-116.982203,43.681388
-116.98232,43.681218
-116.982023,43.681025
-116.981042,43.680872
-116.98103,43.680862
-116.981868,43.681243
-116.982297,43.680187
-116.982032,43.680952
-116.982378,43.680258
-116.982585,43.680133
-116.982342,43.680238
-116.982338,43.680343
-116.982225,43.680508
-116.982243,43.681175
-116.982155,43.681187
-116.982215,43.681078
-116.982092,43.681207
-116.982462,43.680888
-116.982183,43.681135
-116.981992,43.680975
-116.982225,43.681105
-116.982412,43.680625
-116.982075,43.68108
-116.982057,43.681365
-116.981993,43.68123
-116.982123,43.681227
-116.981923,43.681238
-116.981977,43.68127
-116.98223,43.681392
-116.982107,43.68125
-116.982012,43.68094
-116.982265,43.680585
-116.982107,43.681003
-116.98236,43.680655
-116.98208,43.680887
-116.982052,43.680988
-116.982423,43.680628
-116.981813,43.68049
-116.981777,43.680495
-116.9818,43.680472
-116.981982,43.680343
-116.981722,43.680632
-116.981805,43.680573
-116.981798,43.680537
-116.979542,43.681798
-116.976358,43.684043
-116.975815,43.687977
-116.975017,43.690727
-116.976097,43.690987
-116.975778,43.692712
-116.975508,43.692528
-116.97567,43.694563
-116.97624,43.695512
-116.974802,43.695637
-116.973735,43.694822
-116.973477,43.692113
-116.973312,43.691945
-116.972558,43.692137
-116.972678,43.69466
-116.974238,43.693642
-116.975473,43.69207
-116.973977,43.69094
-116.971198,43.69226
-116.967937,43.69172
-116.966983,43.692753
-116.965757,43.694673
-116.965732,43.69292
-116.965682,43.69301
-116.966737,43.690642
-116.965343,43.688208
-116.965345,43.685108
-116.963367,43.683055
-116.963112,43.682038
-116.962075,43.681532
-116.962575,43.679663
-116.96212,43.679005
-116.961393,43.676573
-116.961358,43.675855
-116.961435,43.675765
-116.960245,43.675032
-116.959317,43.674917
-116.957448,43.672952
-116.95775,43.67301
-116.958207,43.672695
-116.95885,43.67274
-116.959485,43.674823
-116.960038,43.675055
-116.960042,43.67515
-116.960092,43.675503
-116.960267,43.675335
-116.959553,43.675533
-116.95959,43.675623
-116.958855,43.676037
-116.959658,43.675508
-116.961012,43.67574
-116.959902,43.675617
-116.959478,43.675697
-116.96036,43.67533
-116.960075,43.675428
-116.959905,43.67549
-116.96024,43.675383
-116.960845,43.67512
-116.958563,43.676207
-116.960158,43.675477
-116.958263,43.67639
-116.959552,43.675757
-116.957788,43.676543
-116.957547,43.676585
-116.959833,43.674982
-116.957377,43.676808
-116.960163,43.675647
-116.961052,43.675377
-116.960247,43.67574
-116.960608,43.675277
-116.960452,43.675105
-116.960528,43.675208
-116.960392,43.675225
-116.960372,43.67519
-116.960467,43.67509
-116.960603,43.675187
-116.96045,43.675072
-116.9605,43.675198
-116.960377,43.675262
-116.960012,43.674347
-116.95995,43.67448
-116.959982,43.674383
-116.960055,43.674302
-116.959852,43.674317
-116.959758,43.674422
-116.960052,43.674385
-116.960053,43.674353
-116.96022,43.674267
-116.959907,43.67441
-116.96015,43.674393
-116.96011,43.67435
-116.960132,43.674342
-116.96249,43.67639
-116.961395,43.676427
-116.962455,43.677887
-116.962713,43.678143
-116.962762,43.678067
-116.962817,43.678107
-116.962697,43.678232
-116.962638,43.678257
-116.962668,43.678238
-116.962798,43.678205
-116.962937,43.678007
-116.962567,43.678138
-116.962895,43.677922
-116.962897,43.67809
-116.962768,43.678255
-116.962107,43.677632
-116.962882,43.679802
-116.962848,43.68091
-116.962873,43.680238
-116.962982,43.68026
-116.962933,43.680283
-116.963008,43.680113
-116.962913,43.680167
-116.962963,43.680182
-116.962907,43.680405
-116.963023,43.680303
-116.962972,43.68031
-116.962888,43.680385
-116.962908,43.68036
-116.962972,43.680112
-116.962855,43.68033
-116.96275,43.680453
-116.963013,43.680363
-116.963132,43.680417
-116.962222,43.680672
-116.962057,43.680695
-116.962072,43.680473
-116.962153,43.680458
-116.96221,43.680303
-116.963158,43.680333
-116.962997,43.680415
-116.96318,43.680347
-116.963042,43.680403
-116.96309,43.680372
-116.962677,43.680512
-116.963103,43.680427
-116.962702,43.680693
-116.96306,43.680415
-116.96314,43.680392
-116.963105,43.680433
-116.962578,43.68126
-116.962535,43.681442
-116.962583,43.681728
-116.962542,43.681267
-116.96279,43.68118
-116.96274,43.681965
-116.962787,43.681578
-116.962733,43.68062
-116.962677,43.681608
-116.962492,43.682278
-116.964565,43.680825
-116.964647,43.67883
-116.961948,43.677833
-116.962938,43.677693
-116.967358,43.675993
-116.967637,43.675572
-116.969717,43.675768
-116.968045,43.676767
-116.967315,43.676363
-116.967658,43.675572
-116.967637,43.676407
-116.967647,43.676685
-116.967248,43.676398
-116.969165,43.677735
-116.967147,43.677817
-116.967198,43.678393
-116.967253,43.678218
-116.96717,43.678602
-116.967235,43.67829
-116.967355,43.677185
-116.96756,43.675645
-116.956223,43.678135
-116.956155,43.678198
-116.95612,43.67825
-116.956275,43.678115
-116.956418,43.67815
-116.956105,43.67832
-116.95626,43.678303
-116.956118,43.678078
-116.95616,43.67822
-116.956087,43.678268
-116.956212,43.67821
-116.956213,43.678253
-116.956322,43.678263
-116.956257,43.67815
-116.956127,43.677978
-116.956235,43.677565
-116.956392,43.677593
-116.95619,43.677383
-116.956362,43.67777
-116.956247,43.677542
-116.956128,43.677488
-116.956355,43.677628
-116.95462,43.677697
-116.949907,43.678683
-116.949485,43.678152
-116.94916,43.67826
-116.949345,43.678283
-116.94931,43.678093
-116.949228,43.678302
-116.949445,43.67801
-116.949453,43.678055
-116.949375,43.677982
-116.949408,43.677892
-116.948085,43.679278
-116.946022,43.67906
-116.945068,43.678243
-116.944885,43.678078
-116.94338,43.678942
-116.943195,43.678997
-116.942963,43.678855
-116.943063,43.678795
-116.94292,43.678773
-116.943153,43.678828
-116.943017,43.678887
-116.942668,43.678692
-116.94253,43.678855
-116.94231,43.67884
-116.942293,43.678858
-116.942275,43.67888
-116.942283,43.678893
-116.942287,43.67888
-116.942235,43.678942
-116.944032,43.680013
-116.942558,43.679317
-116.942982,43.680105
-116.943013,43.680053
-116.94284,43.678747
-116.942912,43.678645
-116.942855,43.678705
-116.942905,43.678687
-116.944135,43.678405
-116.944753,43.678053
-116.945827,43.679537
-116.946728,43.678597
-116.94388,43.678535
-116.943132,43.678745
-116.94288,43.6787
-116.942335,43.678912
-116.942322,43.678805
-116.942315,43.678935
-116.942337,43.678763
-116.94235,43.678827
-116.942337,43.678922
-116.942138,43.678055
-116.942205,43.678868
-116.942967,43.678673
-116.942878,43.67873
-116.944355,43.678185
-116.94564,43.678343
-116.948152,43.678857
-116.949197,43.678317
-116.949165,43.678323
-116.950385,43.677355
-116.95389,43.675307
-116.953653,43.673163
-116.95744,43.673538
-116.957613,43.673042
-116.961137,43.673537
-116.963527,43.671897
-116.963283,43.671698
-116.962607,43.671475
-116.963997,43.672048
-116.967073,43.673625
-116.967053,43.673788
-116.967052,43.673747
-116.967087,43.673942
-116.9693,43.674595
-116.97205,43.674967
-116.972133,43.675073
-116.972052,43.67483
-116.97207,43.675033
-116.972103,43.67492
-116.972043,43.675228
-116.97192,43.674888
-116.972738,43.673832
-116.974115,43.67319
-116.976573,43.674327
-116.977037,43.67434
-116.976963,43.674573
-116.978518,43.673988
-116.981302,43.67545
-116.981413,43.675085
-116.981635,43.67332
-116.982212,43.673723
-116.981565,43.674753
-116.98202,43.676583
-116.982087,43.676202
-116.982152,43.676277
-116.982152,43.676313
-116.982318,43.676378
-116.982328,43.676342
-116.982212,43.676272
-116.982317,43.676115
-116.98236,43.676002
-116.982128,43.676043
-116.982242,43.676082
-116.982073,43.676037
-116.982322,43.676115
-116.982247,43.67609
-116.982217,43.675905
-116.982008,43.675722
-116.981962,43.675633
-116.982052,43.675268
-116.979988,43.674698
-116.980102,43.674542
-116.980268,43.674572
-116.98008,43.674663
-116.98023,43.674403
-116.980195,43.674557
-116.980177,43.674665
-116.980053,43.674248
-116.980533,43.674207
-116.98049,43.674072
-116.980617,43.674457
-116.98013,43.674075
-116.980538,43.674107
-116.98048,43.674063
-116.980452,43.674128
-116.980668,43.674435
-116.98052,43.674148
-116.980502,43.674303
-116.980582,43.673885
-116.980478,43.674228
-116.980548,43.674147
-116.980622,43.67396
-116.980495,43.674232
-116.980472,43.674343
-116.980518,43.674257
-116.980493,43.674208
-116.980523,43.674192
-116.980538,43.674222
-116.980563,43.674232
-116.98045,43.674095
-116.980383,43.674018
-116.980373,43.674065
-116.980428,43.674202
-116.980495,43.674263
-116.980565,43.67417
-116.980562,43.674428
-116.980575,43.674182
-116.98068,43.674343
-116.980553,43.674222
-116.980493,43.674165
-116.980615,43.674247
-116.980553,43.674235
-116.980557,43.674222
-116.980548,43.674267
-116.98053,43.674308
-116.980553,43.674227
-116.980537,43.674113
-116.980697,43.674322
-116.980468,43.674195
-116.98063,43.67422
-116.980505,43.674112
-116.98054,43.674202
-116.980555,43.674183
-116.980402,43.674107
-116.980488,43.674197
-116.980413,43.674192
-116.98042,43.674133
-116.980503,43.674138
-116.980487,43.674168
-116.980633,43.6743
-116.980528,43.674208
-116.980538,43.674143
-116.980587,43.674225
-116.980528,43.674232
-116.980203,43.673988
-116.98051,43.674142
-116.980518,43.674192
-116.980577,43.674292
-116.980635,43.674277
-116.980452,43.674165
-116.980657,43.674195
-116.980385,43.674132
-116.98062,43.673995
-116.980688,43.674293
-116.980648,43.674273
-116.980037,43.673998
-116.980587,43.674217
-116.980622,43.674283
-116.980567,43.67427
-116.98071,43.67432
-116.980297,43.674092
-116.980595,43.674353
-116.980568,43.674278
-116.980678,43.674325
-116.980345,43.674072
-116.980563,43.67419
-116.980507,43.674145
-116.98041,43.674223
-116.980353,43.674062
-116.980487,43.674143
-116.980678,43.674453
-116.980577,43.674307
-116.980518,43.67422
-116.980643,43.674228
-116.980667,43.674073
-116.980615,43.674222
-116.980497,43.674235
-116.980475,43.674217
-116.980578,43.674162
-116.980482,43.674227
-116.980425,43.674165
-116.98038,43.674147
-116.980417,43.674203
-116.980598,43.674228
-116.980572,43.674197
-116.980645,43.674122
-116.980475,43.674227
-116.980405,43.67422
-116.980858,43.67414
-116.980523,43.674185
-116.980415,43.674242
-116.980398,43.674203
-116.980402,43.67436
-116.981433,43.674718
-116.981992,43.675768
-116.982122,43.67572
-116.982252,43.67565
-116.982263,43.675667
-116.982177,43.675692
-116.982205,43.675683
-116.982203,43.675675
-116.98215,43.675687
-116.982218,43.67567
-116.98215,43.675685
-116.98218,43.675672
-116.982123,43.67569
-116.982107,43.675708
-116.982157,43.6757
-116.982167,43.675662
-116.982168,43.675705
-116.982148,43.675707
-116.98207,43.675753
-116.98204,43.675755
-116.982925,43.675583
-116.981873,43.675123
-116.981432,43.675413
-116.98143,43.675392
-116.98145,43.675448
-116.981445,43.675418
-116.981387,43.675447
-116.981515,43.675393
-116.981422,43.675468
-116.981357,43.675487
-116.981337,43.675457
-116.981453,43.67541
-116.981372,43.675455
-116.981353,43.675447
-116.981468,43.675405
-116.981157,43.675532
-116.981347,43.675432
-116.981232,43.67555
-116.981377,43.675437
-116.981318,43.675478
-116.981207,43.67541
-116.981488,43.67355
-116.981735,43.672418
-116.979145,43.67062
-116.979657,43.670807
-116.979422,43.671053
-116.97943,43.671017
-116.979418,43.67106
-116.979412,43.671023
-116.979427,43.671037
-116.979345,43.671053
-116.97943,43.671003
-116.979375,43.671058
-116.979303,43.671078
-116.979353,43.670988
-116.979768,43.67079
-116.979738,43.670792
-116.979817,43.670937
-116.979803,43.670965
-116.97967,43.670948
-116.979742,43.670965
-116.979798,43.670805
-116.979822,43.670953
-116.979707,43.67085
-116.97977,43.670865
-116.979762,43.670903
-116.979725,43.67092
-116.979822,43.670885
-116.979805,43.670892
-116.979802,43.67085
-116.97961,43.67095
-116.979832,43.67102
-116.979723,43.670995
-116.979893,43.6709
-116.979672,43.670873
-116.979922,43.670957
-116.979698,43.670953
-116.979723,43.67106
-116.979987,43.670683
-116.979925,43.670888
-116.979853,43.670985
-116.97991,43.67093
-116.979955,43.670867
-116.979998,43.670842
-116.979895,43.670955
-116.979893,43.670918
-116.980018,43.670527
-116.979975,43.67082
-116.979893,43.670847
-116.979987,43.670832
-116.979805,43.670857
-116.979858,43.67075
-116.979915,43.67092
-116.979963,43.670888
-116.979963,43.670887
-116.979908,43.670902
-116.979898,43.670885
-116.979853,43.67089
-116.979907,43.67096
-116.979883,43.670917
-116.979832,43.670862
-116.97988,43.670933
-116.979868,43.670898
-116.97987,43.670947
-116.979893,43.670915
-116.979857,43.670908
-116.979925,43.6708
-116.979952,43.670928
-116.97991,43.670867
-116.979548,43.671047
-116.979938,43.670938
-116.979898,43.67089
-116.979912,43.670962
-116.979867,43.670933
-116.956345,43.67836
-116.955953,43.677207
-116.955955,43.677243
-116.956288,43.678175
-116.95595,43.677738
-116.956127,43.677933
-116.956197,43.677917
-116.955973,43.677735
-116.956062,43.677605
-116.956077,43.677562
-116.955955,43.677563
-116.956175,43.677968
-116.95604,43.677832
-116.956163,43.677898
-116.956027,43.677697
-116.956357,43.67886
-116.956557,43.678877
-116.95626,43.67825
-116.956283,43.677948
-116.958277,43.678142
-116.96097,43.67745
-116.961047,43.677583
-116.961042,43.677588
-116.960983,43.677522
-116.961002,43.677498
-116.961078,43.677565
-116.960985,43.677427
-116.961025,43.677535
-116.960847,43.677415
-116.9612,43.677027
-116.961358,43.675872
-116.961858,43.673857
-116.961768,43.671718
-116.962667,43.671595
-116.966222,43.67009
-116.973585,43.668672
-116.975692,43.667347
-116.97673,43.666872
-116.976425,43.666767
-116.976435,43.666772
-116.976468,43.66679
-116.976445,43.666782
-116.976455,43.666825
-116.97655,43.666488
-116.976342,43.666952
-116.97487,43.66835
-116.975422,43.668312
-116.974707,43.668023
-116.975542,43.667468
-116.976608,43.66681
-116.976665,43.666867
-116.976598,43.666813
-116.97661,43.666775
-116.976643,43.666823
-116.976618,43.666802
-116.976607,43.66679
-116.976668,43.666855
-116.976558,43.66676
-116.976635,43.66686
-116.976605,43.666822
-116.976593,43.666768
-116.976602,43.666815
-116.97661,43.666795
-116.976582,43.666807
-116.976587,43.666465
-116.97678,43.666032
-116.97892,43.664742
-116.979553,43.663602
-116.980383,43.660652
-116.979313,43.659585
-116.979402,43.659663
-116.979343,43.659608
-116.979283,43.6596
-116.979415,43.659625
-116.97914,43.659552
-116.979093,43.659492
-116.97913,43.659515
-116.979203,43.659572
-116.97896,43.659462
-116.979077,43.659553
-116.979227,43.659568
-116.979057,43.659518
-116.978702,43.659147
-116.978,43.65926
-116.978372,43.65939
-116.978503,43.659413
-116.978737,43.659468
-116.978035,43.659288
-116.977593,43.659095
-116.977468,43.659197
-116.977188,43.659013
-116.977642,43.65925
-116.977115,43.659153
-116.977263,43.659248
-116.976978,43.659177
-116.976898,43.659072
-116.97759,43.659248
-116.978067,43.659548
-116.977645,43.659297
-116.97744,43.659272
-116.977685,43.659232
-116.9777,43.659275
-116.97806,43.659527
-116.977447,43.659143
-116.976892,43.658975
-116.976928,43.659207
-116.976625,43.659023
-116.977263,43.659235
-116.976635,43.659063
-116.976825,43.6591
-116.976802,43.65915
-116.976753,43.659087
-116.976318,43.659055
-116.975782,43.658933
-116.975487,43.658893
-116.975505,43.658935
-116.975237,43.658858
-116.974783,43.658778
-116.974383,43.658688
-116.974487,43.658737
-116.974965,43.65883
-116.974898,43.658818
-116.975442,43.658925
-116.975715,43.65898
-116.975653,43.659002
-116.976043,43.659057
-116.97595,43.659063
-116.975543,43.65899
-116.975647,43.659027
-116.976222,43.659105
-116.97623,43.659122
-116.976565,43.659188
-116.976668,43.659193
-116.976253,43.659137
-116.977207,43.659295
-116.976952,43.65924
-116.97641,43.659165
-116.976423,43.659183
-116.976715,43.659233
-116.977188,43.659303
-116.976668,43.659227
-116.976803,43.659255
-116.977382,43.659333
-116.977243,43.659315
-116.976618,43.65924
-116.977002,43.659292
-116.977463,43.659352
-116.977492,43.65936
-116.977528,43.659373
-116.977525,43.659367
-116.977462,43.659368
-116.978848,43.659557
-116.978823,43.659542
-116.979018,43.659632
-116.978823,43.659562
-116.97868,43.659405
-116.978837,43.659518
-116.978833,43.65954
-116.978833,43.659547
-116.978775,43.659488
-116.978872,43.65946
-116.978848,43.659448
-116.978933,43.659728
-116.97885,43.659635
-116.97884,43.659493
-116.978873,43.659447
-116.978812,43.659557
-116.9788,43.659562
-116.978878,43.659545
-116.978857,43.659563
-116.978875,43.659533
-116.978807,43.659553
-116.978745,43.65965
-116.978875,43.659558
-116.978845,43.659555
-116.978798,43.659655
-116.978813,43.659487
-116.978878,43.65954
-116.978837,43.65954
-116.978832,43.659545
-116.978855,43.659525
-116.978852,43.659577
-116.978848,43.659538
-116.97885,43.659447
-116.978855,43.659518
-116.97881,43.659585
-116.978797,43.65933
-116.97888,43.65957
-116.97883,43.65951
-116.978807,43.659573
-116.979003,43.659512
-116.978702,43.65984
-116.97874,43.659563
-116.97882,43.65968
-116.97876,43.659538
-116.978855,43.659505
-116.978927,43.659443
-116.978715,43.659708
-116.978663,43.659747
-116.978617,43.659753
-116.97881,43.65953
-116.978802,43.659472
-116.978787,43.659705
-116.978828,43.659475
-116.978808,43.659475
-116.978528,43.65942
-116.97859,43.659473
-116.978833,43.659208
-116.978773,43.659332
-116.97893,43.65916
-116.978542,43.659442
-116.97877,43.659397
-116.979247,43.659875
-116.979417,43.658482
-116.978218,43.660288
-116.978893,43.658898
-116.978635,43.658733
-116.976953,43.659605
-116.976665,43.662712
-116.97641,43.666498
-116.974175,43.66824
-116.973005,43.66889
-116.972715,43.669095
-116.972815,43.66866
-116.97286,43.66822
-116.972805,43.668113
-116.972807,43.668543
-116.972767,43.668162
-116.972952,43.668658
-116.972928,43.668577
-116.972823,43.668612
-116.973225,43.66856
-116.973103,43.668507
-116.972797,43.668585
-116.972795,43.668595
-116.973128,43.668475
-116.973082,43.668558
-116.972808,43.668687
-116.973167,43.668532
-116.972813,43.668628
-116.97292,43.668385
-116.973167,43.668735
-116.973113,43.668662
-116.973175,43.668548
-116.973033,43.66863
-116.97314,43.66859
-116.97315,43.668577
-116.973013,43.668652
-116.972982,43.668667
-116.973247,43.668767
-116.973153,43.668582
-116.972965,43.668703
-116.973058,43.668708
-116.973007,43.668685
-116.972992,43.668722
-116.973077,43.668597
-116.973063,43.668603
-116.973103,43.66869
-116.97311,43.668775
-116.973018,43.668623
-116.972945,43.66864
-116.972973,43.668643
-116.972742,43.668855
-116.972957,43.6687
-116.972978,43.668693
-116.97288,43.668767
-116.973017,43.66875
-116.972902,43.668802
-116.972878,43.668728
-116.972873,43.6687
-116.972827,43.6688
-116.972883,43.668797
-116.972905,43.668783
-116.972863,43.668798
-116.972917,43.668792
-116.973008,43.668832
-116.973032,43.668882
-116.972833,43.668807
-116.972932,43.668822
-116.972688,43.668868
-116.972832,43.66884
-116.97282,43.668795
-116.975412,43.667497
-116.975478,43.667893
-116.97541,43.667852
-116.97537,43.667897
-116.975422,43.667862
-116.975477,43.667845
-116.975347,43.667918
-116.975425,43.667915
-116.975163,43.667535
-116.97535,43.667787
-116.975387,43.667872
-116.975617,43.66779
-116.975262,43.667873
-116.975228,43.66791
-116.975365,43.66781
-116.975252,43.667812
-116.97532,43.667807
-116.975305,43.667857
-116.974847,43.668013
-116.974833,43.668005
-116.974813,43.668012
-116.974763,43.668028
-116.97483,43.668022
-116.974685,43.66807
-116.974643,43.668095
-116.974702,43.668053
-116.97473,43.668033
-116.974712,43.668055
-116.97465,43.668118
-116.974648,43.668097
-116.974583,43.66812
-116.974583,43.668142
-116.974608,43.668092
-116.974613,43.668062
-116.974492,43.668137
-116.974557,43.668125
-116.974425,43.668142
-116.974462,43.668137
-116.974495,43.668145
-116.975327,43.668052
-116.975413,43.668118
-116.975325,43.667932
-116.97547,43.667948
-116.975402,43.668082
-116.975402,43.66803
-116.97537,43.668058
-116.975557,43.6681
-116.97533,43.668072
-116.975288,43.668033
-116.97524,43.668073
-116.975452,43.668083
-116.975398,43.667705
-116.975112,43.668077
-116.975248,43.668237
-116.975423,43.668055
-116.975333,43.667803
-116.975332,43.668035
-116.975387,43.667818
-116.975292,43.667995
-116.975283,43.668103
-116.97528,43.667998
-116.975392,43.667902
-116.975422,43.668147
-116.975368,43.668135
-116.975347,43.667862
-116.975408,43.668135
-116.975373,43.66815
-116.975342,43.668048
-116.975253,43.667917
-116.975422,43.66798
-116.975317,43.668207
-116.976493,43.666852
-116.976452,43.666828
-116.97645,43.66682
-116.976477,43.666842
-116.976483,43.666842
-116.97649,43.666862
-116.956193,43.678198
-116.956215,43.67818
-116.956183,43.678155
-116.956257,43.678277
-116.956627,43.678438
-116.95629,43.678313
-116.956262,43.678267
-116.956538,43.678392
-116.956093,43.678128
-116.95612,43.678132
-116.956435,43.678463
-116.956175,43.678198
-116.956287,43.678218
-116.956318,43.678328
-116.95629,43.678172
-116.956235,43.678195
-116.95612,43.678153
-116.956387,43.678298
-116.956252,43.678205
-116.956115,43.678277
-116.956317,43.678228
-116.956005,43.678113
-116.956245,43.678268
-116.956228,43.67828
-116.955683,43.67891
-116.95509,43.678922
-116.955217,43.679215
-116.95497,43.679303
-116.955052,43.679058
-116.954578,43.679183
-116.955505,43.679562
-116.955188,43.678955
-116.955238,43.679188
-116.955192,43.679488
-116.955958,43.679298
-116.954763,43.678792
-116.956163,43.67969
-116.954518,43.678917
-116.955213,43.679127
-116.955143,43.67932
-116.95644,43.679473
-116.955333,43.679133
-116.954623,43.679238
-116.954583,43.678795
-116.955998,43.67962
-116.95517,43.679235
-116.955012,43.679657
-116.954952,43.679353
-116.955358,43.678802
-116.955267,43.679408
-116.955082,43.67911
-116.954855,43.679343
-116.95498,43.679122
-116.955005,43.679502
-116.955207,43.67891
-116.954553,43.679258
-116.956387,43.679613
-116.95471,43.679103
-116.955212,43.679053
-116.95528,43.679118
-116.95562,43.67871
-116.954623,43.679195
-116.955258,43.679297
-116.954673,43.679085
-116.954773,43.67928
-116.95462,43.67921
-116.955717,43.678635
-116.955498,43.679187
-116.954525,43.678953
-116.955362,43.67913
-116.954657,43.679512
-116.954962,43.679347
-116.95434,43.679
-116.953857,43.679393
-116.954228,43.679318
-116.954387,43.679218
-116.954418,43.679097
-116.954615,43.679368
-116.953347,43.678647
-116.954473,43.679508
-116.956517,43.67833
-116.95617,43.678272
-116.956133,43.678043
-116.956475,43.678397
-116.95612,43.678268
-116.956418,43.67852
-116.956178,43.678472
-116.955935,43.678467
-116.956245,43.678363
-116.955582,43.678225
-116.9557,43.678203
-116.956063,43.678457
-116.956185,43.67811
-116.956338,43.678387
-116.955723,43.678277
-116.955925,43.678177
-116.956662,43.678247
-116.956033,43.678307
-116.955208,43.679462
-116.955833,43.679685
-116.957108,43.679215
-116.954523,43.67899
-116.95431,43.6791
-116.954582,43.679258
-116.953958,43.67925
-116.956073,43.679202
-116.954617,43.67934
-116.953982,43.67901
-116.953807,43.678858
-116.954312,43.679153
-116.954527,43.679293
-116.95431,43.679103
-116.954163,43.679217
-116.954972,43.67958
-116.954713,43.679292
-116.955573,43.679208
-116.955278,43.679193
-116.956385,43.679972
-116.955053,43.679333
-116.955285,43.679203
-116.955533,43.679628
-116.95581,43.679488
-116.954875,43.679528
-116.955512,43.679305
-116.954368,43.679035
-116.95441,43.679398
-116.954143,43.678655
-116.955077,43.679563
-116.954567,43.679117
-116.954662,43.678998
-116.955247,43.679637
-116.954565,43.679635
-116.954927,43.679612
-116.95473,43.679165
-116.954335,43.679062
-116.954927,43.67679
-116.954648,43.679468
-116.954337,43.678965
-116.954742,43.679647
-116.955023,43.678918
-116.954388,43.67893
-116.954735,43.678745
-116.95489,43.67912
-116.954743,43.679885
